video_time,dataset_src,key,url,span,video_id
10.0,vggsound,1ML5am3fmR8_6,https://www.youtube.com/watch?v=1ML5am3fmR8,"[""00:00:06.000"", ""00:00:16.000""]",1ML5am3fmR8
10.0,vggsound,1MLUEfkJDSw_1,https://www.youtube.com/watch?v=1MLUEfkJDSw,"[""00:00:01.000"", ""00:00:11.000""]",1MLUEfkJDSw
10.0,vggsound,1MMh5GpXplE_30,https://www.youtube.com/watch?v=1MMh5GpXplE,"[""00:00:30.000"", ""00:00:40.000""]",1MMh5GpXplE
10.0,vggsound,1MN-52YeA0g_350,https://www.youtube.com/watch?v=1MN-52YeA0g,"[""00:05:50.000"", ""00:06:00.000""]",1MN-52YeA0g
10.0,vggsound,1MNFJtjJeRE_40,https://www.youtube.com/watch?v=1MNFJtjJeRE,"[""00:00:40.000"", ""00:00:50.000""]",1MNFJtjJeRE
10.0,vggsound,1MOH2REl_tM_30,https://www.youtube.com/watch?v=1MOH2REl_tM,"[""00:00:30.000"", ""00:00:40.000""]",1MOH2REl_tM
10.0,vggsound,1MOdR0EepHI_13,https://www.youtube.com/watch?v=1MOdR0EepHI,"[""00:00:13.000"", ""00:00:23.000""]",1MOdR0EepHI
10.0,vggsound,1MOdR0EepHI_40,https://www.youtube.com/watch?v=1MOdR0EepHI,"[""00:00:40.000"", ""00:00:50.000""]",1MOdR0EepHI
10.0,vggsound,1MP3sQTk8wo_0,https://www.youtube.com/watch?v=1MP3sQTk8wo,"[""00:00:00.000"", ""00:00:10.000""]",1MP3sQTk8wo
10.0,vggsound,1MPJSccFb2c_0,https://www.youtube.com/watch?v=1MPJSccFb2c,"[""00:00:00.000"", ""00:00:10.000""]",1MPJSccFb2c
10.0,vggsound,1MPRdM0vGA4_40,https://www.youtube.com/watch?v=1MPRdM0vGA4,"[""00:00:40.000"", ""00:00:50.000""]",1MPRdM0vGA4
10.0,vggsound,1MPwoS-R83A_30,https://www.youtube.com/watch?v=1MPwoS-R83A,"[""00:00:30.000"", ""00:00:40.000""]",1MPwoS-R83A
10.0,vggsound,1MSYO4wgiag_120,https://www.youtube.com/watch?v=1MSYO4wgiag,"[""00:02:00.000"", ""00:02:10.000""]",1MSYO4wgiag
10.0,vggsound,1MTKUN3uFrs_440,https://www.youtube.com/watch?v=1MTKUN3uFrs,"[""00:07:20.000"", ""00:07:30.000""]",1MTKUN3uFrs
10.0,vggsound,1MVOkDjAAVs_24,https://www.youtube.com/watch?v=1MVOkDjAAVs,"[""00:00:24.000"", ""00:00:34.000""]",1MVOkDjAAVs
10.0,vggsound,1MXmh0q26vs_125,https://www.youtube.com/watch?v=1MXmh0q26vs,"[""00:02:05.000"", ""00:02:15.000""]",1MXmh0q26vs
10.0,vggsound,1MXmh0q26vs_187,https://www.youtube.com/watch?v=1MXmh0q26vs,"[""00:03:07.000"", ""00:03:17.000""]",1MXmh0q26vs
10.0,vggsound,1MYIYf82ZnM_30,https://www.youtube.com/watch?v=1MYIYf82ZnM,"[""00:00:30.000"", ""00:00:40.000""]",1MYIYf82ZnM
10.0,vggsound,1MZBdGy0rAg_30,https://www.youtube.com/watch?v=1MZBdGy0rAg,"[""00:00:30.000"", ""00:00:40.000""]",1MZBdGy0rAg
10.0,vggsound,1MaEJRh2oGY_34,https://www.youtube.com/watch?v=1MaEJRh2oGY,"[""00:00:34.000"", ""00:00:44.000""]",1MaEJRh2oGY
10.0,vggsound,1MaEJRh2oGY_89,https://www.youtube.com/watch?v=1MaEJRh2oGY,"[""00:01:29.000"", ""00:01:39.000""]",1MaEJRh2oGY
10.0,vggsound,1MdVqPhYZTU_814,https://www.youtube.com/watch?v=1MdVqPhYZTU,"[""00:13:34.000"", ""00:13:44.000""]",1MdVqPhYZTU
10.0,vggsound,1MeRHPU7oTs_90,https://www.youtube.com/watch?v=1MeRHPU7oTs,"[""00:01:30.000"", ""00:01:40.000""]",1MeRHPU7oTs
10.0,vggsound,1MexbHR2WN4_35,https://www.youtube.com/watch?v=1MexbHR2WN4,"[""00:00:35.000"", ""00:00:45.000""]",1MexbHR2WN4
10.0,vggsound,1MexbHR2WN4_58,https://www.youtube.com/watch?v=1MexbHR2WN4,"[""00:00:58.000"", ""00:01:08.000""]",1MexbHR2WN4
10.0,vggsound,1MgcrYdYas0_30,https://www.youtube.com/watch?v=1MgcrYdYas0,"[""00:00:30.000"", ""00:00:40.000""]",1MgcrYdYas0
10.0,vggsound,1MhGKuAaj-A_30,https://www.youtube.com/watch?v=1MhGKuAaj-A,"[""00:00:30.000"", ""00:00:40.000""]",1MhGKuAaj-A
10.0,vggsound,1MhMnHG8oGY_43,https://www.youtube.com/watch?v=1MhMnHG8oGY,"[""00:00:43.000"", ""00:00:53.000""]",1MhMnHG8oGY
10.0,vggsound,1MhjSKooAZo_300,https://www.youtube.com/watch?v=1MhjSKooAZo,"[""00:05:00.000"", ""00:05:10.000""]",1MhjSKooAZo
10.0,vggsound,1Mi4K25EHKg_100,https://www.youtube.com/watch?v=1Mi4K25EHKg,"[""00:01:40.000"", ""00:01:50.000""]",1Mi4K25EHKg
10.0,vggsound,1MiC38oxhks_30,https://www.youtube.com/watch?v=1MiC38oxhks,"[""00:00:30.000"", ""00:00:40.000""]",1MiC38oxhks
10.0,vggsound,1MjYi_WNlcY_30,https://www.youtube.com/watch?v=1MjYi_WNlcY,"[""00:00:30.000"", ""00:00:40.000""]",1MjYi_WNlcY
10.0,vggsound,1MlgXBFnJl8_44,https://www.youtube.com/watch?v=1MlgXBFnJl8,"[""00:00:44.000"", ""00:00:54.000""]",1MlgXBFnJl8
10.0,vggsound,1MmFONw7zgE_22,https://www.youtube.com/watch?v=1MmFONw7zgE,"[""00:00:22.000"", ""00:00:32.000""]",1MmFONw7zgE
10.0,vggsound,1MsmkXkW4GI_102,https://www.youtube.com/watch?v=1MsmkXkW4GI,"[""00:01:42.000"", ""00:01:52.000""]",1MsmkXkW4GI
10.0,vggsound,1Mss9uTB_M4_3,https://www.youtube.com/watch?v=1Mss9uTB_M4,"[""00:00:03.000"", ""00:00:13.000""]",1Mss9uTB_M4
10.0,vggsound,1Mss9uTB_M4_16,https://www.youtube.com/watch?v=1Mss9uTB_M4,"[""00:00:16.000"", ""00:00:26.000""]",1Mss9uTB_M4
10.0,vggsound,1MuRuFoLk6M_270,https://www.youtube.com/watch?v=1MuRuFoLk6M,"[""00:04:30.000"", ""00:04:40.000""]",1MuRuFoLk6M
10.0,vggsound,1MvkvnEaWCg_5,https://www.youtube.com/watch?v=1MvkvnEaWCg,"[""00:00:05.000"", ""00:00:15.000""]",1MvkvnEaWCg
10.0,vggsound,1MvpcQEvsok_30,https://www.youtube.com/watch?v=1MvpcQEvsok,"[""00:00:30.000"", ""00:00:40.000""]",1MvpcQEvsok
10.0,vggsound,1Mvq7Rq_RVQ_247,https://www.youtube.com/watch?v=1Mvq7Rq_RVQ,"[""00:04:07.000"", ""00:04:17.000""]",1Mvq7Rq_RVQ
10.0,vggsound,1Mvw2601xRg_158,https://www.youtube.com/watch?v=1Mvw2601xRg,"[""00:02:38.000"", ""00:02:48.000""]",1Mvw2601xRg
10.0,vggsound,1MwkKdsSUns_149,https://www.youtube.com/watch?v=1MwkKdsSUns,"[""00:02:29.000"", ""00:02:39.000""]",1MwkKdsSUns
10.0,vggsound,1Mx2iDMsZj8_18,https://www.youtube.com/watch?v=1Mx2iDMsZj8,"[""00:00:18.000"", ""00:00:28.000""]",1Mx2iDMsZj8
10.0,vggsound,1Mx2iDMsZj8_36,https://www.youtube.com/watch?v=1Mx2iDMsZj8,"[""00:00:36.000"", ""00:00:46.000""]",1Mx2iDMsZj8
10.0,vggsound,1MxLu0PisK4_59,https://www.youtube.com/watch?v=1MxLu0PisK4,"[""00:00:59.000"", ""00:01:09.000""]",1MxLu0PisK4
10.0,vggsound,1Mxp8x6oMLA_140,https://www.youtube.com/watch?v=1Mxp8x6oMLA,"[""00:02:20.000"", ""00:02:30.000""]",1Mxp8x6oMLA
10.0,vggsound,1MyfmLRXEjw_0,https://www.youtube.com/watch?v=1MyfmLRXEjw,"[""00:00:00.000"", ""00:00:10.000""]",1MyfmLRXEjw
10.0,vggsound,1MzQNQLRvLo_40,https://www.youtube.com/watch?v=1MzQNQLRvLo,"[""00:00:40.000"", ""00:00:50.000""]",1MzQNQLRvLo
10.0,vggsound,1N02b3qqerU_23,https://www.youtube.com/watch?v=1N02b3qqerU,"[""00:00:23.000"", ""00:00:33.000""]",1N02b3qqerU
10.0,vggsound,1N0SOqfELV8_235,https://www.youtube.com/watch?v=1N0SOqfELV8,"[""00:03:55.000"", ""00:04:05.000""]",1N0SOqfELV8
10.0,vggsound,1N214yZlcWA_9,https://www.youtube.com/watch?v=1N214yZlcWA,"[""00:00:09.000"", ""00:00:19.000""]",1N214yZlcWA
10.0,vggsound,1N5Bl4Zk-dE_26,https://www.youtube.com/watch?v=1N5Bl4Zk-dE,"[""00:00:26.000"", ""00:00:36.000""]",1N5Bl4Zk-dE
10.0,vggsound,1N7SonH2MK4_30,https://www.youtube.com/watch?v=1N7SonH2MK4,"[""00:00:30.000"", ""00:00:40.000""]",1N7SonH2MK4
10.0,vggsound,1NCEZ05zHhk_81,https://www.youtube.com/watch?v=1NCEZ05zHhk,"[""00:01:21.000"", ""00:01:31.000""]",1NCEZ05zHhk
10.0,vggsound,1ND2PnKkzHA_208,https://www.youtube.com/watch?v=1ND2PnKkzHA,"[""00:03:28.000"", ""00:03:38.000""]",1ND2PnKkzHA
10.0,vggsound,1NE2dmjeEGw_24,https://www.youtube.com/watch?v=1NE2dmjeEGw,"[""00:00:24.000"", ""00:00:34.000""]",1NE2dmjeEGw
10.0,vggsound,1NFBFAiqKDc_531,https://www.youtube.com/watch?v=1NFBFAiqKDc,"[""00:08:51.000"", ""00:09:01.000""]",1NFBFAiqKDc
10.0,vggsound,1NFBFAiqKDc_860,https://www.youtube.com/watch?v=1NFBFAiqKDc,"[""00:14:20.000"", ""00:14:30.000""]",1NFBFAiqKDc
10.0,vggsound,1NIrfWpeyGo_420,https://www.youtube.com/watch?v=1NIrfWpeyGo,"[""00:07:00.000"", ""00:07:10.000""]",1NIrfWpeyGo
10.0,vggsound,1NLMNEzsCrk_30,https://www.youtube.com/watch?v=1NLMNEzsCrk,"[""00:00:30.000"", ""00:00:40.000""]",1NLMNEzsCrk
10.0,vggsound,1NLhrmtfGpk_0,https://www.youtube.com/watch?v=1NLhrmtfGpk,"[""00:00:00.000"", ""00:00:10.000""]",1NLhrmtfGpk
10.0,vggsound,1NLhrmtfGpk_90,https://www.youtube.com/watch?v=1NLhrmtfGpk,"[""00:01:30.000"", ""00:01:40.000""]",1NLhrmtfGpk
10.0,vggsound,1NMBzLkKUok_12,https://www.youtube.com/watch?v=1NMBzLkKUok,"[""00:00:12.000"", ""00:00:22.000""]",1NMBzLkKUok
10.0,vggsound,1NMBzLkKUok_29,https://www.youtube.com/watch?v=1NMBzLkKUok,"[""00:00:29.000"", ""00:00:39.000""]",1NMBzLkKUok
10.0,vggsound,1NMyxNBepXo_485,https://www.youtube.com/watch?v=1NMyxNBepXo,"[""00:08:05.000"", ""00:08:15.000""]",1NMyxNBepXo
10.0,vggsound,1NMyxNBepXo_509,https://www.youtube.com/watch?v=1NMyxNBepXo,"[""00:08:29.000"", ""00:08:39.000""]",1NMyxNBepXo
10.0,vggsound,1NORY2Na-a8_30,https://www.youtube.com/watch?v=1NORY2Na-a8,"[""00:00:30.000"", ""00:00:40.000""]",1NORY2Na-a8
10.0,vggsound,1NPKK-cESck_20,https://www.youtube.com/watch?v=1NPKK-cESck,"[""00:00:20.000"", ""00:00:30.000""]",1NPKK-cESck
10.0,vggsound,1NQqOiGTUWw_8,https://www.youtube.com/watch?v=1NQqOiGTUWw,"[""00:00:08.000"", ""00:00:18.000""]",1NQqOiGTUWw
10.0,vggsound,1NQqOiGTUWw_20,https://www.youtube.com/watch?v=1NQqOiGTUWw,"[""00:00:20.000"", ""00:00:30.000""]",1NQqOiGTUWw
10.0,vggsound,1NTsWn1Gir4_85,https://www.youtube.com/watch?v=1NTsWn1Gir4,"[""00:01:25.000"", ""00:01:35.000""]",1NTsWn1Gir4
10.0,vggsound,1NTsWn1Gir4_103,https://www.youtube.com/watch?v=1NTsWn1Gir4,"[""00:01:43.000"", ""00:01:53.000""]",1NTsWn1Gir4
10.0,vggsound,1NV87x_JYnQ_368,https://www.youtube.com/watch?v=1NV87x_JYnQ,"[""00:06:08.000"", ""00:06:18.000""]",1NV87x_JYnQ
10.0,vggsound,1NW3dUhTAoI_18,https://www.youtube.com/watch?v=1NW3dUhTAoI,"[""00:00:18.000"", ""00:00:28.000""]",1NW3dUhTAoI
10.0,vggsound,1NW_QIkn1tQ_12,https://www.youtube.com/watch?v=1NW_QIkn1tQ,"[""00:00:12.000"", ""00:00:22.000""]",1NW_QIkn1tQ
10.0,vggsound,1NW_QIkn1tQ_50,https://www.youtube.com/watch?v=1NW_QIkn1tQ,"[""00:00:50.000"", ""00:01:00.000""]",1NW_QIkn1tQ
10.0,vggsound,1Nae6R9tz98_5,https://www.youtube.com/watch?v=1Nae6R9tz98,"[""00:00:05.000"", ""00:00:15.000""]",1Nae6R9tz98
10.0,vggsound,1Nae6R9tz98_176,https://www.youtube.com/watch?v=1Nae6R9tz98,"[""00:02:56.000"", ""00:03:06.000""]",1Nae6R9tz98
10.0,vggsound,1NbfuGdvmLE_446,https://www.youtube.com/watch?v=1NbfuGdvmLE,"[""00:07:26.000"", ""00:07:36.000""]",1NbfuGdvmLE
10.0,vggsound,1NbkO1auM1U_0,https://www.youtube.com/watch?v=1NbkO1auM1U,"[""00:00:00.000"", ""00:00:10.000""]",1NbkO1auM1U
10.0,vggsound,1NdXSl9IB3U_25,https://www.youtube.com/watch?v=1NdXSl9IB3U,"[""00:00:25.000"", ""00:00:35.000""]",1NdXSl9IB3U
10.0,vggsound,1Ndr9lxmJvU_40,https://www.youtube.com/watch?v=1Ndr9lxmJvU,"[""00:00:40.000"", ""00:00:50.000""]",1Ndr9lxmJvU
10.0,vggsound,1NgCKFQf6TI_30,https://www.youtube.com/watch?v=1NgCKFQf6TI,"[""00:00:30.000"", ""00:00:40.000""]",1NgCKFQf6TI
10.0,vggsound,1NiNZ9jXr-c_5,https://www.youtube.com/watch?v=1NiNZ9jXr-c,"[""00:00:05.000"", ""00:00:15.000""]",1NiNZ9jXr-c
10.0,vggsound,1NkUBIl2Plw_30,https://www.youtube.com/watch?v=1NkUBIl2Plw,"[""00:00:30.000"", ""00:00:40.000""]",1NkUBIl2Plw
10.0,vggsound,1NlKUEW7PKU_0,https://www.youtube.com/watch?v=1NlKUEW7PKU,"[""00:00:00.000"", ""00:00:10.000""]",1NlKUEW7PKU
10.0,vggsound,1Nm7UqNx9zs_61,https://www.youtube.com/watch?v=1Nm7UqNx9zs,"[""00:01:01.000"", ""00:01:11.000""]",1Nm7UqNx9zs
10.0,vggsound,1NmU6nT3hO8_30,https://www.youtube.com/watch?v=1NmU6nT3hO8,"[""00:00:30.000"", ""00:00:40.000""]",1NmU6nT3hO8
10.0,vggsound,1Nnowh3XmfU_30,https://www.youtube.com/watch?v=1Nnowh3XmfU,"[""00:00:30.000"", ""00:00:40.000""]",1Nnowh3XmfU
10.0,vggsound,1NqprCWM3Dc_229,https://www.youtube.com/watch?v=1NqprCWM3Dc,"[""00:03:49.000"", ""00:03:59.000""]",1NqprCWM3Dc
10.0,vggsound,1NtNrpTydPs_245,https://www.youtube.com/watch?v=1NtNrpTydPs,"[""00:04:05.000"", ""00:04:15.000""]",1NtNrpTydPs
10.0,vggsound,1NvpdqTAf3U_30,https://www.youtube.com/watch?v=1NvpdqTAf3U,"[""00:00:30.000"", ""00:00:40.000""]",1NvpdqTAf3U
10.0,vggsound,1NwFHr4VHS0_90,https://www.youtube.com/watch?v=1NwFHr4VHS0,"[""00:01:30.000"", ""00:01:40.000""]",1NwFHr4VHS0
10.0,vggsound,1NwLg4lL0Hs_30,https://www.youtube.com/watch?v=1NwLg4lL0Hs,"[""00:00:30.000"", ""00:00:40.000""]",1NwLg4lL0Hs
10.0,vggsound,1NwPXLWK8PQ_30,https://www.youtube.com/watch?v=1NwPXLWK8PQ,"[""00:00:30.000"", ""00:00:40.000""]",1NwPXLWK8PQ
10.0,vggsound,1NwoL7fn1Qk_40,https://www.youtube.com/watch?v=1NwoL7fn1Qk,"[""00:00:40.000"", ""00:00:50.000""]",1NwoL7fn1Qk
10.0,vggsound,1Nx-xJfvsFo_115,https://www.youtube.com/watch?v=1Nx-xJfvsFo,"[""00:01:55.000"", ""00:02:05.000""]",1Nx-xJfvsFo
10.0,vggsound,1Nx-xJfvsFo_126,https://www.youtube.com/watch?v=1Nx-xJfvsFo,"[""00:02:06.000"", ""00:02:16.000""]",1Nx-xJfvsFo
10.0,vggsound,1Nx2hhToXt0_116,https://www.youtube.com/watch?v=1Nx2hhToXt0,"[""00:01:56.000"", ""00:02:06.000""]",1Nx2hhToXt0
10.0,vggsound,1NxWZyuL5Wc_19,https://www.youtube.com/watch?v=1NxWZyuL5Wc,"[""00:00:19.000"", ""00:00:29.000""]",1NxWZyuL5Wc
10.0,vggsound,1Ny2V_DJIrQ_30,https://www.youtube.com/watch?v=1Ny2V_DJIrQ,"[""00:00:30.000"", ""00:00:40.000""]",1Ny2V_DJIrQ
10.0,vggsound,1Ny5ZlcBlcQ_30,https://www.youtube.com/watch?v=1Ny5ZlcBlcQ,"[""00:00:30.000"", ""00:00:40.000""]",1Ny5ZlcBlcQ
10.0,vggsound,1NyGESfmi9w_30,https://www.youtube.com/watch?v=1NyGESfmi9w,"[""00:00:30.000"", ""00:00:40.000""]",1NyGESfmi9w
10.0,vggsound,1NyRX854uAo_93,https://www.youtube.com/watch?v=1NyRX854uAo,"[""00:01:33.000"", ""00:01:43.000""]",1NyRX854uAo
10.0,vggsound,1NyRX854uAo_105,https://www.youtube.com/watch?v=1NyRX854uAo,"[""00:01:45.000"", ""00:01:55.000""]",1NyRX854uAo
10.0,vggsound,1Nz1SnDAw68_110,https://www.youtube.com/watch?v=1Nz1SnDAw68,"[""00:01:50.000"", ""00:02:00.000""]",1Nz1SnDAw68
10.0,vggsound,1NzhbaUyDjY_167,https://www.youtube.com/watch?v=1NzhbaUyDjY,"[""00:02:47.000"", ""00:02:57.000""]",1NzhbaUyDjY
10.0,vggsound,1NzhbaUyDjY_208,https://www.youtube.com/watch?v=1NzhbaUyDjY,"[""00:03:28.000"", ""00:03:38.000""]",1NzhbaUyDjY
10.0,vggsound,1O-LblNdWkU_15,https://www.youtube.com/watch?v=1O-LblNdWkU,"[""00:00:15.000"", ""00:00:25.000""]",1O-LblNdWkU
10.0,vggsound,1O-VSeUADF8_30,https://www.youtube.com/watch?v=1O-VSeUADF8,"[""00:00:30.000"", ""00:00:40.000""]",1O-VSeUADF8
10.0,vggsound,1O-WeYTRS4w_370,https://www.youtube.com/watch?v=1O-WeYTRS4w,"[""00:06:10.000"", ""00:06:20.000""]",1O-WeYTRS4w
10.0,vggsound,1O1AFLKeys0_290,https://www.youtube.com/watch?v=1O1AFLKeys0,"[""00:04:50.000"", ""00:05:00.000""]",1O1AFLKeys0
10.0,vggsound,1O6QEA0ywtE_30,https://www.youtube.com/watch?v=1O6QEA0ywtE,"[""00:00:30.000"", ""00:00:40.000""]",1O6QEA0ywtE
10.0,vggsound,1O9O5tf7v9Y_30,https://www.youtube.com/watch?v=1O9O5tf7v9Y,"[""00:00:30.000"", ""00:00:40.000""]",1O9O5tf7v9Y
10.0,vggsound,1O9zpJ6bdMo_76,https://www.youtube.com/watch?v=1O9zpJ6bdMo,"[""00:01:16.000"", ""00:01:26.000""]",1O9zpJ6bdMo
10.0,vggsound,1OB-RgHxjPU_54,https://www.youtube.com/watch?v=1OB-RgHxjPU,"[""00:00:54.000"", ""00:01:04.000""]",1OB-RgHxjPU
10.0,vggsound,1OB-RgHxjPU_414,https://www.youtube.com/watch?v=1OB-RgHxjPU,"[""00:06:54.000"", ""00:07:04.000""]",1OB-RgHxjPU
10.0,vggsound,1OB2TC-aAqY_30,https://www.youtube.com/watch?v=1OB2TC-aAqY,"[""00:00:30.000"", ""00:00:40.000""]",1OB2TC-aAqY
10.0,vggsound,1OCYNkYD4Dw_30,https://www.youtube.com/watch?v=1OCYNkYD4Dw,"[""00:00:30.000"", ""00:00:40.000""]",1OCYNkYD4Dw
10.0,vggsound,1OCgFydWYWU_30,https://www.youtube.com/watch?v=1OCgFydWYWU,"[""00:00:30.000"", ""00:00:40.000""]",1OCgFydWYWU
10.0,vggsound,1OCyUeuv2-Q_40,https://www.youtube.com/watch?v=1OCyUeuv2-Q,"[""00:00:40.000"", ""00:00:50.000""]",1OCyUeuv2-Q
10.0,vggsound,1ODaNg2P83o_30,https://www.youtube.com/watch?v=1ODaNg2P83o,"[""00:00:30.000"", ""00:00:40.000""]",1ODaNg2P83o
10.0,vggsound,1OEZV1xuxT8_44,https://www.youtube.com/watch?v=1OEZV1xuxT8,"[""00:00:44.000"", ""00:00:54.000""]",1OEZV1xuxT8
10.0,vggsound,1OFDyTzUj24_30,https://www.youtube.com/watch?v=1OFDyTzUj24,"[""00:00:30.000"", ""00:00:40.000""]",1OFDyTzUj24
10.0,vggsound,1OFOElP7bqc_360,https://www.youtube.com/watch?v=1OFOElP7bqc,"[""00:06:00.000"", ""00:06:10.000""]",1OFOElP7bqc
10.0,vggsound,1OIPJQMnPHY_909,https://www.youtube.com/watch?v=1OIPJQMnPHY,"[""00:15:09.000"", ""00:15:19.000""]",1OIPJQMnPHY
10.0,vggsound,1OMUQwqU5L8_180,https://www.youtube.com/watch?v=1OMUQwqU5L8,"[""00:03:00.000"", ""00:03:10.000""]",1OMUQwqU5L8
10.0,vggsound,1OMV2I8bwNM_11,https://www.youtube.com/watch?v=1OMV2I8bwNM,"[""00:00:11.000"", ""00:00:21.000""]",1OMV2I8bwNM
10.0,vggsound,1OMn7viN1dM_41,https://www.youtube.com/watch?v=1OMn7viN1dM,"[""00:00:41.000"", ""00:00:51.000""]",1OMn7viN1dM
10.0,vggsound,1ON1iLkUPp8_40,https://www.youtube.com/watch?v=1ON1iLkUPp8,"[""00:00:40.000"", ""00:00:50.000""]",1ON1iLkUPp8
10.0,vggsound,1OPYPx3M94I_30,https://www.youtube.com/watch?v=1OPYPx3M94I,"[""00:00:30.000"", ""00:00:40.000""]",1OPYPx3M94I
10.0,vggsound,1OPZI4KYe_o_80,https://www.youtube.com/watch?v=1OPZI4KYe_o,"[""00:01:20.000"", ""00:01:30.000""]",1OPZI4KYe_o
10.0,vggsound,1OQpe4gh34c_70,https://www.youtube.com/watch?v=1OQpe4gh34c,"[""00:01:10.000"", ""00:01:20.000""]",1OQpe4gh34c
10.0,vggsound,1OR1d-eZH40_70,https://www.youtube.com/watch?v=1OR1d-eZH40,"[""00:01:10.000"", ""00:01:20.000""]",1OR1d-eZH40
10.0,vggsound,1ORz3G4ssRc_139,https://www.youtube.com/watch?v=1ORz3G4ssRc,"[""00:02:19.000"", ""00:02:29.000""]",1ORz3G4ssRc
10.0,vggsound,1ORz3G4ssRc_184,https://www.youtube.com/watch?v=1ORz3G4ssRc,"[""00:03:04.000"", ""00:03:14.000""]",1ORz3G4ssRc
10.0,vggsound,1OSK6icAWrg_12,https://www.youtube.com/watch?v=1OSK6icAWrg,"[""00:00:12.000"", ""00:00:22.000""]",1OSK6icAWrg
10.0,vggsound,1OSK6icAWrg_24,https://www.youtube.com/watch?v=1OSK6icAWrg,"[""00:00:24.000"", ""00:00:34.000""]",1OSK6icAWrg
10.0,vggsound,1OSMVPQ34bQ_30,https://www.youtube.com/watch?v=1OSMVPQ34bQ,"[""00:00:30.000"", ""00:00:40.000""]",1OSMVPQ34bQ
10.0,vggsound,1OSxHrPX27c_6,https://www.youtube.com/watch?v=1OSxHrPX27c,"[""00:00:06.000"", ""00:00:16.000""]",1OSxHrPX27c
10.0,vggsound,1OTaswv9WyU_0,https://www.youtube.com/watch?v=1OTaswv9WyU,"[""00:00:00.000"", ""00:00:10.000""]",1OTaswv9WyU
10.0,vggsound,1OTaswv9WyU_42,https://www.youtube.com/watch?v=1OTaswv9WyU,"[""00:00:42.000"", ""00:00:52.000""]",1OTaswv9WyU
10.0,vggsound,1OTyRCUni98_120,https://www.youtube.com/watch?v=1OTyRCUni98,"[""00:02:00.000"", ""00:02:10.000""]",1OTyRCUni98
10.0,vggsound,1OU_qI41XE0_30,https://www.youtube.com/watch?v=1OU_qI41XE0,"[""00:00:30.000"", ""00:00:40.000""]",1OU_qI41XE0
10.0,vggsound,1OUwpLhAam0_2,https://www.youtube.com/watch?v=1OUwpLhAam0,"[""00:00:02.000"", ""00:00:12.000""]",1OUwpLhAam0
10.0,vggsound,1OUwpLhAam0_72,https://www.youtube.com/watch?v=1OUwpLhAam0,"[""00:01:12.000"", ""00:01:22.000""]",1OUwpLhAam0
10.0,vggsound,1OUz3CT5Rs0_30,https://www.youtube.com/watch?v=1OUz3CT5Rs0,"[""00:00:30.000"", ""00:00:40.000""]",1OUz3CT5Rs0
10.0,vggsound,1OWKKN4hp38_58,https://www.youtube.com/watch?v=1OWKKN4hp38,"[""00:00:58.000"", ""00:01:08.000""]",1OWKKN4hp38
10.0,vggsound,1OWKKN4hp38_486,https://www.youtube.com/watch?v=1OWKKN4hp38,"[""00:08:06.000"", ""00:08:16.000""]",1OWKKN4hp38
10.0,vggsound,1OWTShlIpeM_109,https://www.youtube.com/watch?v=1OWTShlIpeM,"[""00:01:49.000"", ""00:01:59.000""]",1OWTShlIpeM
10.0,vggsound,1OWTShlIpeM_122,https://www.youtube.com/watch?v=1OWTShlIpeM,"[""00:02:02.000"", ""00:02:12.000""]",1OWTShlIpeM
10.0,vggsound,1OXR9L6S83M_30,https://www.youtube.com/watch?v=1OXR9L6S83M,"[""00:00:30.000"", ""00:00:40.000""]",1OXR9L6S83M
10.0,vggsound,1OXhrI562Qg_157,https://www.youtube.com/watch?v=1OXhrI562Qg,"[""00:02:37.000"", ""00:02:47.000""]",1OXhrI562Qg
10.0,vggsound,1OXjB3-MUcs_75,https://www.youtube.com/watch?v=1OXjB3-MUcs,"[""00:01:15.000"", ""00:01:25.000""]",1OXjB3-MUcs
10.0,vggsound,1OXjB3-MUcs_172,https://www.youtube.com/watch?v=1OXjB3-MUcs,"[""00:02:52.000"", ""00:03:02.000""]",1OXjB3-MUcs
10.0,vggsound,1OYjfe7l9QE_30,https://www.youtube.com/watch?v=1OYjfe7l9QE,"[""00:00:30.000"", ""00:00:40.000""]",1OYjfe7l9QE
10.0,vggsound,1OZX9-GDF3c_0,https://www.youtube.com/watch?v=1OZX9-GDF3c,"[""00:00:00.000"", ""00:00:10.000""]",1OZX9-GDF3c
10.0,vggsound,1OZX9-GDF3c_12,https://www.youtube.com/watch?v=1OZX9-GDF3c,"[""00:00:12.000"", ""00:00:22.000""]",1OZX9-GDF3c
10.0,vggsound,1OctTl0hkTw_0,https://www.youtube.com/watch?v=1OctTl0hkTw,"[""00:00:00.000"", ""00:00:10.000""]",1OctTl0hkTw
10.0,vggsound,1OdzLHeBbNs_99,https://www.youtube.com/watch?v=1OdzLHeBbNs,"[""00:01:39.000"", ""00:01:49.000""]",1OdzLHeBbNs
10.0,vggsound,1OdzLHeBbNs_121,https://www.youtube.com/watch?v=1OdzLHeBbNs,"[""00:02:01.000"", ""00:02:11.000""]",1OdzLHeBbNs
10.0,vggsound,1Oe88CYvot8_400,https://www.youtube.com/watch?v=1Oe88CYvot8,"[""00:06:40.000"", ""00:06:50.000""]",1Oe88CYvot8
10.0,vggsound,1Ok615yybrU_30,https://www.youtube.com/watch?v=1Ok615yybrU,"[""00:00:30.000"", ""00:00:40.000""]",1Ok615yybrU
