video_clip_name,class,Xmin,Ymin,Xmax,Ymax
YIN5D9ffrtE_000031,coyote howling,0.025,0.01875,0.228125,0.296875
bZOJYhzt5_U_000240,playing oboe,0.58125,0.259375,0.7718750000000001,0.8562500000000001
Nsjm00Bwebo_000140,bird squawking,0.20625,0.1375,0.940625,0.9156249999999999
ny4wkNf3P40_000001,fox barking,0.00625,0.096875,0.825,0.8656250000000001
d4G_b-s_Odw_000030,people burping,0.16875,0.096875,0.325,0.259375
SdtxQcBJjBs_000060,playing saxophone,0.190625,0.3375,0.4375,0.975
IyV2j4BsEM8_000030,people babbling,0.128125,0.0,0.5406249999999999,0.4375
dzah9kCDVJs_000540,hair dryer drying,0.26875,0.4,0.6375,0.990625
JKJ1okT8Vpw_000006,sea lion barking,0.3125,0.06875,0.928125,0.99375
3k8zGf8Btfo_000250,playing drum kit,0.978125,0.234375,0.99375,0.359375
XZ5oHxjfHKY_000030,people sobbing,0.21875,0.390625,0.49375,0.75625
c-qYpm6h0Ew_000220,driving motorcycle,0.25,0.571875,0.9,0.996875
sQNdEhz_yNg_000110,playing cymbal,0.034375,0.040625,0.9875,0.896875
BfbrxdAWlWs_000030,church bell ringing,0.41875,0.240625,0.584375,0.775
573QotnRHDY_000030,playing zither,0.23125,0.590625,0.7562500000000001,0.8218749999999999
uRyLEBGX5ag_000020,machine gun shooting,0.1125,0.3,0.225,0.4625
4ewhrrQCJic_000120,cap gun shooting,0.225,0.31875,0.740625,0.746875
ATYQeoKUFeU_000039,playing djembe,0.3,0.471875,0.8062499999999999,0.8531249999999999
GjqHhBTAO0U_000030,playing electronic organ,0.4625,0.265625,0.95,0.753125
d6np1zhRar0_000240,playing saxophone,0.05625,0.259375,0.5125,0.953125
8aYRcSu-9Y8_000012,dog bow-wow,0.00625,0.03125,0.9406249999999999,0.96875
kq6PDicCx9Q_000084,playing timbales,0.0625,0.45,0.95625,0.8968750000000001
VMbJTgzMhKE_000030,waterfall burbling,0.246875,0.3375,0.65,0.809375
8TCdnr4F6tw_000303,playing glockenspiel,0.215625,0.2125,0.8,0.953125
VM-U7MyZAck_000030,playing bass guitar,0.05,0.30625,0.9343750000000001,0.9343750000000001
CIJ9L83uKtE_000030,lawn mowing,0.009375,0.059375,0.65,0.9937499999999999
Zoq9CxiFhDA_000025,playing congas,0.409375,0.171875,0.8999999999999999,0.584375
AlPu_yxLT2g_000230,people coughing,0.359375,0.034375,0.86875,0.6156250000000001
I5f96kvSXzU_000004,air horn,0.109375,0.0,0.959375,0.9875
bPzCbrmKoVY_000019,bathroom ventilation fan running,0.359375,0,0.85,0.9875
5V0xKS-FGMk_000030,reversing beeps,0.29375,0.203125,0.565625,0.571875
XYLDjkXAuec_000380,fire truck siren,0.315625,0.303125,0.625,0.71875
SPXhFGrgAoc_000091,hedge trimmer running,0.2125,0.009375,0.74375,0.821875
Rz7RBslEAG0_000030,playing accordion,0.525,0.353125,0.925,0.99375
UmGzdua2Ayc_000014,people belly laughing,0.13125,0.4625,0.4625,0.859375
r6bYfNqe_iQ_000435,train whistling,0.0,0.271875,0.634375,0.95
ep5lN_jtf8o_000062,hedge trimmer running,0.053125,0.05625,0.55,0.4375
-0UuUoXQUoI_000107,playing double bass,0.521875,0.259375,0.8843749999999999,0.95625
5jpljP-cYyA_000410,"subway, metro, underground",0.0,0.346875,0.775,0.565625
K_EsxukdNXM_000030,cattle mooing,0.003125,0.290625,0.6781250000000001,0.75
6dwkWDQSjkA_000057,francolin calling,0.35,0.290625,0.675,0.47187500000000004
BjHakHE9geo_000011,mynah bird singing,0.2125,0.225,0.7125,0.640625
BIFzpJ9D6-w_000063,people eating crisps,0.375,0.078125,0.596875,0.528125
pyDI0mBb2Gc_000005,people hiccup,0.371875,0.075,0.746875,0.709375
jUjEZr4O6fU_000030,chainsawing trees,0.315625,0.403125,0.765625,0.6625000000000001
hSAgDYarzOs_000060,helicopter,0.0,0.0125,0.646875,0.990625
VkABXTeQSKk_000099,people marching,0.046875,0.03125,0.99375,0.371875
ovmrWtaq3og_000017,playing cornet,0.0,0.003125,0.621875,0.99375
S1glY1D9qDU_000035,hedge trimmer running,0.534375,0.034375,0.7468750000000001,0.39375
uG4Y4HedL60_000015,air horn,0.23125,0.171875,0.8343750000000001,0.965625
8S-R5p17_IE_000160,playing saxophone,0.728125,0.153125,0.99375,0.75
hHb0Eq1I7Fk_000000,skateboarding,0.453125,0.634375,0.58125,0.74375
o0mATRdzZSc_000050,wood thrush calling,0.3875,0.071875,0.853125,0.9125
31O2j4aAgYU_000030,playing bass guitar,0.39375,0.015625,0.809375,0.321875
2vcA_vgImHQ_000020,lawn mowing,0.340625,0.34375,0.759375,0.94375
qPLJ0Gbu5D8_000013,fox barking,0.253125,0.0,0.909375,0.95625
2ZogsGp-T4o_000040,playing mandolin,0.0,0.03125,0.99375,0.965625
5055BM1GUWc_000079,wood thrush calling,0.29375,0.25,0.665625,0.4875
DFTZgruYPL4_000115,"alligators, crocodiles hissing",0.271875,0.01875,0.96875,0.8500000000000001
STdAr1JNXIU_000190,helicopter,0.234375,0.334375,0.490625,0.58125
l-iIfi3SNpw_000120,people screaming,0.196875,0.259375,0.4125,0.534375
k9bi4ygv1m0_000033,cat hissing,0.403125,0.415625,0.59375,0.690625
L5UDz2PJ9sk_000030,playing didgeridoo,0.353125,0.0625,0.64375,0.790625
mDtpxEQFyts_000018,cat caterwauling,0.6375,0.103125,0.8687499999999999,0.9625
PuNLqr0oZeo_000170,baby laughter,0.121875,0.103125,0.309375,0.36875
e5sOqiyIhkc_000171,people humming,0.365625,0.5625,0.49687499999999996,0.95
AAdciXShS1c_000019,parrot talking,0.23125,0.0,0.828125,1.0
eXkDr7HlT0k_000000,baby crying,0.096875,0.15625,0.6468750000000001,0.665625
y6jT3Q3gyvs_000012,baby crying,0.3125,0.2125,0.678125,0.775
n9PJa0BvCLc_000016,missile launch,0.80625,0.403125,0.9906250000000001,0.65
HQAaW-5IwHo_000016,cricket chirping,0.090625,0.1,0.965625,0.565625
T_kADs0ZIeM_000713,people marching,0.03125,0.315625,0.99375,0.8999999999999999
0sT6vnChbrc_000000,cat growling,0.440625,0.15625,0.78125,0.5625
MAqLrKdONiM_000030,playing french horn,0.146875,0.31875,0.8781249999999999,0.6
eKMhRfdwwWI_000030,people sniggering,0.209375,0.05625,0.646875,0.65
SgCRYHWzTmU_000012,"electric shaver, electric razor shaving",0.23125,0.009375,0.9937499999999999,0.225
HN_mjGAWjJ4_000171,playing timbales,0.2625,0.175,0.9312499999999999,0.6968749999999999
RXSyVeHp2yA_000000,cap gun shooting,0.321875,0.4125,0.9968750000000001,0.815625
xvVz2LbGiMM_000167,people gargling,0.653125,0.04375,0.959375,0.4625
2vYkvwD-fkc_000010,playing harmonica,0.61875,0.2875,0.778125,0.38437499999999997
_bBUW5C5yW4_000053,elephant trumpeting,0.421875,0.128125,0.775,0.628125
8dMtEVjgsHs_000017,elephant trumpeting,0.4125,0.2625,0.75,0.65
Uvn7waPvseo_000030,typing on computer keyboard,0.05625,0.184375,0.928125,0.965625
lKkW2wWkSJE_000111,airplane,0.128125,0.21875,0.871875,0.615625
whdTql5vKno_000711,people eating crisps,0.375,0,0.628125,0.190625
63rqIYPHvlc_000030,people finger snapping,0.1375,0.571875,0.45625,0.815625
dIloYYVJIO4_000000,sheep bleating,0.384375,0.075,0.85625,0.9093749999999999
h_Q_2UKcQX0_000368,fireworks banging,0.36875,0.0125,0.6781250000000001,0.384375
6E2jKYWemGI_000320,machine gun shooting,0.021875,0.371875,0.653125,0.9437500000000001
jEU8MG1w6oo_000080,playing drum kit,0.00625,0.1125,0.990625,0.984375
1U8Y6VifI-M_000050,people sneezing,0.378125,0.00625,0.603125,0.421875
l5O87Umi7DI_000210,playing bass guitar,0.009375,0.553125,0.9812500000000001,0.9375
5PhDkTZcLFE_000147,cuckoo bird calling,0.35,0.35,0.5093749999999999,0.584375
K-PitCewkDg_000068,cheetah chirrup,0.21875,0.125,0.9375,0.975
qigQFZRmydQ_000191,cow lowing,0.796875,0.53125,0.965625,0.728125
iyroRIRrXUw_000090,typing on computer keyboard,0.0625,0.390625,0.9875,0.971875
YGv1xUgz2pY_000045,playing tympani,0.034375,0.590625,0.95625,0.9156249999999999
zY_gApMrhb0_000084,tap dancing,0.815625,0.778125,0.90625,0.8875
O2HttJtcec4_000030,playing acoustic guitar,0.20625,0.5,0.8125,0.85625
3ptxRyVuU0w_000520,machine gun shooting,0.31875,0.45,0.8,0.675
gQSjOkhrDf0_000434,"race car, auto racing",0.0,0.63125,0.21875,0.9937499999999999
ztlvu_7eQIE_000164,electric grinder grinding,0.309375,0.678125,0.634375,0.95625
WUiy_6hI-xU_000061,playing mandolin,0.35,0.425,0.796875,0.734375
NEUZUB2K1aI_000078,sea lion barking,0.271875,0.04375,0.65625,0.975
qWLvv_rrSH4_000030,playing harmonica,0.384375,0.209375,0.55625,0.340625
WJLbFJxe11o_000030,playing harmonica,0.390625,0.515625,0.7375,0.771875
2cEM6Hu90v0_000038,playing erhu,0.4125,0.553125,0.753125,0.9468749999999999
kKqIgmARIoA_000030,owl hooting,0.14375,0.075,0.9937499999999999,0.9937499999999999
gNmZoBiNLzU_000180,playing accordion,0.421875,0.009375,0.98125,0.990625
2uRe-e8RVEM_000190,dog bow-wow,0.275,0.16875,0.78125,0.971875
G3Ze1ntr30g_000440,baby laughter,0.31875,0.03125,0.565625,0.4375
b2yU1j1P7n4_000058,beat boxing,0.378125,0.171875,0.44999999999999996,0.3625
EQ91XVsmq-I_000030,"female speech, woman speaking",0.453125,0.171875,0.575,0.390625
vUui_D_rT9c_000034,chicken clucking,0.375,0.19375,0.990625,0.99375
b7fP0ON5qIU_000008,bull bellowing,0.371875,0.184375,0.653125,0.9468749999999999
Ytj9squ563E_000006,cat growling,0.11875,0.153125,0.78125,0.9906250000000001
Ysqh1uzqGrc_000000,child singing,0.5625,0.034375,0.99375,0.759375
HbKm3MFLDjQ_000000,opening or closing car electric windows,0.2625,0.121875,0.715625,0.85625
CXISjTeWfTE_000200,cap gun shooting,0.50625,0.353125,0.7281249999999999,0.6625000000000001
_z72jRCSaeE_000080,gibbon howling,0.36875,0.321875,0.6937500000000001,0.8625
eskqejEOXyU_000045,train wheels squealing,0.009375,0.003125,0.434375,0.775
2xBIHi3oqy4_000030,"female speech, woman speaking",0.753125,0.55,-2.8823037615171176e+16,0.70625
2VFVe0RCn7g_000010,tapping guitar,0.2,0.275,0.9750000000000001,0.8562500000000001
mEuLwjBPLxk_000048,playing snare drum,0.215625,0.121875,0.70625,0.8624999999999999
6OgSNQOTw2U_000060,"railroad car, train wagon",0.015625,0.403125,0.734375,0.7125
9JBG-Wi1gUQ_000030,waterfall burbling,0.390625,0.190625,0.93125,0.934375
B98yOZSj2GE_000012,car passing by,0.3375,0.5875,0.578125,0.79375
Ah-IBgwj2lg_000030,owl hooting,0.24375,0.146875,0.6,0.9375
ZEP87KTkyNM_000277,driving snowmobile,0.38125,0.3875,0.6125,0.85625
gXpT8TZjAnI_000030,people sniggering,0.20625,0.2125,0.5249999999999999,0.69375
5CffrmMy0n4_000142,telephone bell ringing,0.128125,0.0,0.715625,1.0
YGj2ZPZ5cew_000290,turkey gobbling,0.23125,0.234375,0.565625,0.98125
JCapiyzc_AA_000030,playing harmonica,0.44375,0.315625,0.809375,0.55625
HwaeZS9P6GI_000180,"rowboat, canoe, kayak rowing",0.240625,0.340625,0.5125,0.534375
u0VZUjxb4p8_000157,beat boxing,0.58125,0.290625,0.675,0.5218750000000001
DpLi9YH5idY_000030,dog barking,0.484375,0.30625,0.628125,0.6125
3njuN-F2Ecs_000332,playing washboard,0.128125,0.053125,0.8125,0.984375
mbVT9tKSUXo_000005,air horn,0.14375,0,1,1
SX5-0_j1leg_001008,forging swords,0.35625,0.15,0.859375,0.96875
ulQVPou-bTw_000003,penguins braying,0.28125,0.3625,0.496875,0.825
AWcZq1PRcII_000020,chicken crowing,0.509375,0.36875,0.890625,0.640625
e42ylHtkQ5M_000030,typing on typewriter,0.15,0.503125,0.9625,0.984375
0g_-KI5NZ-E_000030,people whistling,0.425,0.38125,0.63125,0.584375
OqjRuWUFQy8_000140,"railroad car, train wagon",0.015625,0.45,0.859375,0.83125
u1J8YFkRSEs_000145,blowtorch igniting,0.10625,0.053125,0.809375,0.9125
MMCrV1ia670_000030,mouse squeaking,0.340625,0.3875,0.61875,0.7
Vf2KIuN4VOw_000013,eagle screaming,0.128125,0,0.8218749999999999,0.9875
jrwhxVnvMdk_000030,"playing steel guitar, slide guitar",0.278125,0.603125,0.765625,0.9281250000000001
DLMKy0_82iw_000150,cap gun shooting,0.625,0.2875,0.846875,0.36874999999999997
5DjZHCumLfs_000011,reversing beeps,0.225,0.371875,0.628125,0.80625
e2yjPsXo4_M_000016,crow cawing,0.43125,0.15,0.659375,0.390625
rQUz1GGqc6E_000333,playing double bass,0.38125,0.0,0.6875,0.921875
QdBB80CWUWU_000201,lip smacking,0.403125,0.3,0.6937500000000001,0.553125
_xXjtC5N1-Q_000030,"rowboat, canoe, kayak rowing",0.20625,0.490625,0.625,0.990625
XvkNRGfbdw8_000017,fireworks banging,0.35625,0.471875,0.5125,0.634375
pb1RbeEwwmc_000057,playing congas,0.478125,0.709375,0.921875,0.984375
DhiZ6pZ8LEc_000170,using sewing machines,0.3625,0.128125,0.678125,0.6031249999999999
QAjepby044Q_000040,"playing violin, fiddle",0.496875,0.375,0.884375,0.884375
XiQhJPkvn1I_000654,playing table tennis,0.0375,0.228125,0.528125,0.503125
GVj556hlo5A_000045,playing erhu,0.278125,0.446875,0.6468750000000001,0.70625
t1nkAcgSC3E_000205,cow lowing,0.0,0.10625,0.978125,0.740625
v-J-jzNonoY_000040,cat purring,0.6875,0.021875,0.9125,0.503125
WaGwzEFsJLs_000246,eletric blender running,0.340625,0.325,0.521875,0.825
XG1fNGITN08_000400,playing theremin,0.16875,0.675,0.8062499999999999,0.9875
qRW1-q1SU5U_000043,snake rattling,0.190625,0.196875,0.8968750000000001,0.93125
8zIpoSKNOgA_000018,warbler chirping,0.040625,0.2,0.375,0.5375000000000001
YJGLI8Eurm4_000006,bathroom ventilation fan running,0.290625,0.20625,0.728125,0.415625
5iTVbHhYhC4_000030,crow cawing,0.00625,0.11875,0.99375,0.359375
0nYltlo90Zc_000161,playing congas,0.184375,0.740625,0.5062500000000001,0.9937499999999999
5Hr6HKMTS18_000400,"child speech, kid speaking",0.36875,0.00625,0.5625,0.22187500000000002
9FnCP6GoFOs_000000,police car (siren),0.0,0.1125,0.86875,0.9031250000000001
EHiNnO7ZU9I_000110,lawn mowing,0.359375,0.3875,0.7625,1.0
BT2JPFpMrzM_000018,lions growling,0.375,0.296875,0.7125,0.653125
6ty4Rhu7Y5Q_000014,people belly laughing,0.396875,0.0,0.75625,0.709375
PqlmyFDIeUM_000039,playing mandolin,0.0,0.10625,0.99375,0.890625
Aq3pc1q58Kw_000084,cat caterwauling,0.003125,0.159375,0.565625,0.965625
S0sPNaWcdrs_000043,playing bongo,0.15,0,0.8250000000000001,0.996875
6Upef-zCzLM_000014,snake rattling,0.309375,0.35,0.40625,0.578125
aZxm-nYkpNs_000003,cricket chirping,0.246875,0.34375,0.721875,0.528125
KdioKgAO4cQ_000059,playing timbales,0.0,0.334375,0.975,0.815625
l13XyX-sMwk_000406,lip smacking,0.2375,0.64375,0.49374999999999997,0.8343750000000001
eb1X3b1x25I_000105,people eating crisps,0.0,0.0,0.5875,0.725
yIx3ml9_nsQ_000060,people sneezing,0.275,0.184375,0.7406250000000001,0.634375
myOH_8igzTw_000161,playing djembe,0.190625,0.540625,0.384375,0.8968750000000001
SUu1E8uOGR4_000028,canary calling,0.43125,0.0,0.553125,0.340625
P-NCCepeHdI_000125,"electric shaver, electric razor shaving",0,0.38125,0.30625,-2.8823037615171176e+16
_rgOfS3NOSY_000108,playing djembe,0,0.5,0.509375,0.978125
USlCCt8En7A_000460,people belly laughing,0.396875,0.0125,0.79375,0.6499999999999999
-JUhUI_KvUI_000026,gibbon howling,0.025,0.003125,0.665625,0.9875
tk1WqHXdPuY_000015,train whistling,0.36875,0.0,0.990625,0.790625
190Zx0wVrhQ_000003,cat hissing,0.53125,0.103125,0.99375,0.70625
sgkwq9a7mgU_000000,toilet flushing,0.346875,0.45625,0.646875,0.98125
VFXf1DTi2IA_000383,"electric shaver, electric razor shaving",0.234375,0.240625,0.646875,0.6625
rvjDcbLtU5I_000079,"alligators, crocodiles hissing",0.053125,0.171875,0.94375,0.978125
cEjYmO5-dLk_000010,playing cello,0.253125,0.003125,0.76875,0.984375
OQuFLgQSj0k_000044,people giggling,0.36875,0.253125,0.6468750000000001,0.70625
TM23x21Qs2Q_000030,dog growling,0.2875,0.00625,0.85,0.6593749999999999
QpFdUoMjf3w_000035,yodelling,0.459375,0.325,0.540625,0.4625
6iZZQvXNBnI_000009,lions growling,0.2625,0.41875,0.65,0.9906250000000001
9crt3kBm2Hc_000012,"female speech, woman speaking",0.45,0.1125,0.703125,0.496875
rTh92nlG9io_000030,typing on computer keyboard,0.009375,0.015625,0.634375,0.728125
wuIdKobdk7g_000017,playing bass drum,0.075,0.490625,0.8781249999999999,0.9624999999999999
2PHV2xNjGVU_000126,tap dancing,0.246875,0.69375,0.40625,0.8531249999999999
CU72qSlceqM_000030,chicken crowing,0.178125,0.196875,0.73125,0.803125
H85puQUqrQY_000150,"male speech, man speaking",0.3125,0.028125,0.603125,0.5656249999999999
6ptv5WYOzoI_000023,train whistling,0.49375,0.025,0.99375,0.8250000000000001
qWo7zzrDqEU_000427,forging swords,0.059375,0.234375,0.765625,0.64375
QS31Gm9tIig_000000,machine gun shooting,0.0,0.296875,0.7875,0.63125
46zbt7TQHRs_000000,chicken crowing,0.290625,0.025,0.9375,0.990625
jVG2woyJ5Eg_000028,people burping,0.375,0.23125,0.5,0.421875
CUJ1MnvyKOw_000040,dog growling,0.35,0.021875,0.740625,0.99375
FxkZsO4Kd78_000022,black capped chickadee calling,0.125,0.371875,0.4625,0.9281250000000001
gykTJfcqaH4_000234,"ice cream truck, ice cream van",0.05625,0.0,0.99375,0.9875
SvsCM0fLM5g_000030,"playing steel guitar, slide guitar",0.0125,0.125,0.8781249999999999,0.9875
BR3U7WaCP-4_000005,people nose blowing,0.20625,0.00625,0.90625,0.99375
L6QtigLJD_4_000030,fireworks banging,0.271875,0.31875,0.6625,0.9718749999999999
-hss7xpzIVc_000030,male singing,0.471875,0.146875,0.634375,0.484375
AgtY6m-b3Gk_000030,playing acoustic guitar,0.05,0.259375,0.978125,0.89375
y3b46Xk89rM_000114,eagle screaming,0.3,0.21875,0.7437499999999999,0.78125
n1VpqsLRy1E_000006,gibbon howling,0.28125,0.025,0.884375,0.953125
HDWZu2roOgU_000032,people giggling,0.29375,0.134375,0.796875,0.85
784FrdBASsk_000097,playing theremin,0.3,0.696875,0.84375,0.99375
_aggk5tA7hM_000047,playing glockenspiel,0.096875,0.4375,0.8406250000000001,0.984375
wTduj6YOVuU_000010,baby laughter,0.615625,0.125,0.815625,0.39375
t4h65x4f46I_000049,playing bongo,0.1875,0.265625,0.884375,0.95
ALtDtYnWFuo_000030,playing cello,0.490625,0.009375,0.771875,0.984375
ATAL-_Dblvg_000000,skateboarding,0.49375,0.5375,0.759375,0.703125
5z1rE_l-0Ow_000000,"engine accelerating, revving, vroom",0.0,0.2875,0.84375,0.9093749999999999
Rx_RzJ4-Jbg_000070,people marching,0.0,0.35,0.99375,0.9874999999999999
feMC18447Ec_000024,airplane flyby,0.071875,0.015625,0.7156250000000001,0.70625
Ip0faarZ9c0_000253,playing steelpan,0.00625,0.459375,0.6875,0.871875
em7akjDUsWk_000030,playing acoustic guitar,0.021875,0.109375,0.9562499999999999,0.66875
7916WqcPKBA_000030,cat purring,0.25,0.6875,0.765625,0.99375
fw5gg4WM-ko_000321,"playing steel guitar, slide guitar",0.178125,0.009375,0.99375,0.94375
0W_wPc-zV3I_000101,hedge trimmer running,0.53125,0.478125,0.60625,0.784375
DDoJMpe85o0_000386,mynah bird singing,0.6125,0.18125,0.8343750000000001,0.8718750000000001
U6_Ui8bpY9g_000042,people eating apple,0.33125,0.3375,0.6375,0.7093750000000001
-z4OZ7ls5Bo_000540,playing ukulele,0.0,0.33125,0.990625,0.9624999999999999
o0Aq9oY4JNk_000006,"playing violin, fiddle",0.0625,0.009375,0.378125,0.5125000000000001
CWA2pRIDHuI_000000,snake rattling,0.084375,0.35625,0.975,0.903125
Y3Iu9Xq-TaU_000505,people slurping,0.384375,0.009375,0.759375,0.31875000000000003
IT7iv85SaUQ_000086,civil defense siren,0.303125,0.5,0.675,0.953125
EQHrQIaQNv8_000030,"playing steel guitar, slide guitar",0.0,0.36875,0.99375,0.990625
Xx13khTTtJ0_000159,airplane flyby,0.084375,0.36875,0.95,0.74375
N7tVUQOobkY_000289,people eating noodle,0.34375,0.00625,0.7125,0.68125
0W1En_XsDnM_000000,people burping,0.146875,0.009375,0.75625,0.7312500000000001
-yicwYUKKuo_000304,airplane flyby,0.18125,0.015625,0.7781250000000001,0.340625
Ta9R_TuzIUM_000153,driving snowmobile,0.35,0.634375,0.709375,0.99375
rCB9BicDeyE_000056,alarm clock ringing,0.53125,0.190625,0.90625,0.871875
II0KddTM6H0_000105,turkey gobbling,0.2125,0.165625,0.46562499999999996,0.375
X1B6bDrgzXM_000050,train wheels squealing,0.00625,0.303125,0.759375,0.76875
Ih3hZZRw9Fg_000415,bathroom ventilation fan running,0.28125,0.18125,0.440625,0.5375
2REf8hLLYMw_000030,cat meowing,0.3125,0.18125,0.471875,0.48124999999999996
gLPkzyEy--c_000876,people eating apple,0.38125,0.259375,0.63125,0.578125
L2Xbs0ke8TY_000470,opening or closing car electric windows,0.634375,0.1375,0.903125,0.47500000000000003
frCqvzJkCUQ_000053,playing tambourine,0.096875,0.634375,0.43124999999999997,0.925
MQ6ckvo-f2k_000050,lighting firecrackers,0.275,0.234375,0.64375,0.546875
IMjpwQHZaWo_000033,bathroom ventilation fan running,0.271875,0.165625,0.75625,0.8250000000000001
QFnwnAHcttY_000030,toilet flushing,0.00625,0.153125,0.45625,0.9750000000000001
EUF5k23kQuc_000034,parrot talking,0.025,0.16875,0.765625,0.721875
emP2Sg9QEg4_000090,playing theremin,0.00625,0.653125,0.828125,0.9624999999999999
RZMgq7-EbUA_000024,pheasant crowing,0.259375,0.371875,0.66875,0.759375
9RNNZ3e-9IA_000028,dog barking,0.3,0.115625,0.6656249999999999,0.8937499999999999
YY1Qf9Q_Zx8_000037,dog baying,0.0,0.509375,0.296875,0.859375
k4ExqQTNklk_000210,toilet flushing,0.24375,0.53125,0.725,0.9875
5iwbk0HAdNc_000000,whale calling,0.096875,0.08125,0.71875,0.70625
pc-FTQNfxx0_000266,disc scratching,0.275,0.215625,0.640625,0.684375
1oJAVJPX0YY_000020,"railroad car, train wagon",0.040625,0.35625,0.953125,0.9468749999999999
JBbLvj_lHRI_000089,black capped chickadee calling,0.05,0.053125,0.9656250000000001,0.796875
vlVN2yCot7M_000170,car engine starting,0.2,0.15,0.825,0.74375
HYQ8F3qtKEA_000083,playing erhu,0.49375,0.575,0.6781250000000001,0.7875
V7M8J64sUZs_000077,people eating crisps,0.009375,0.05,0.678125,0.6468750000000001
GwBS2NzjAvA_000030,"engine accelerating, revving, vroom",0.53125,0.440625,0.621875,0.5125
JlmUCZKjkuY_000244,"playing violin, fiddle",0.571875,0.365625,0.784375,0.7625
31GOxPXDNkk_000068,playing erhu,0.2875,0.55,0.6656249999999999,0.9750000000000001
iHL96O04zDo_000002,cuckoo bird calling,0.246875,0.071875,0.534375,0.765625
c-8SLUH5pp4_000030,playing bass guitar,1.0,0.0,1.0,1.0
fakJJOOLBhw_000140,elk bugling,0.19375,0.03125,0.875,0.909375
tMeM2z6NCL4_000030,lions roaring,0.0,0.009375,1.0,0.975
HhvCh6gOZS8_000372,cat hissing,0.165625,0.003125,0.3125,0.315625
CWxZNhucY8o_000573,people eating apple,0.121875,0.0,0.66875,0.3375
M0Iwz8p-3XU_000030,typing on typewriter,0.153125,0.54375,0.8343750000000001,0.9406249999999999
2YJpjSldLtg_000495,driving snowmobile,0.375,0.278125,0.75,0.7718750000000001
vchsE_Dn7mo_000147,playing timbales,0.0,0.109375,0.959375,0.896875
y-3Z8vypfDs_000038,playing bongo,0.25,0.6625,0.8125,0.990625
KAuoWt8dTJs_000061,playing guiro,0.096875,0.45625,0.346875,0.9156249999999999
KpBPs6klq2U_000426,tractor digging,0.015625,0.246875,0.93125,0.8125
3LNnX2Vq0XM_000000,snake hissing,0.053125,0.153125,0.359375,0.6468750000000001
6s2pBWctGDM_000006,snake rattling,0.290625,0.109375,0.659375,0.58125
o8JY_sqvaQc_000057,playing shofar,0.259375,0.4125,0.47187500000000004,0.63125
SwRjY1-ojAU_000030,people babbling,0.409375,0.15625,0.640625,0.571875
J_ZRXchuwNA_000030,horse clip-clop,0.225,0.296875,0.740625,0.875
U2Z3gH8r1hE_000160,people babbling,0.68125,0.471875,0.95625,0.9875
t_nChjR23qA_000031,"alligators, crocodiles hissing",0.209375,0.35625,0.765625,0.9906250000000001
UZ6zyRcElGw_000070,francolin calling,0.39375,0.296875,0.6625,0.93125
XwfxT99WlZE_000015,playing bongo,0.0,0.053125,0.99375,0.95
a23vS080B2E_000100,waterfall burbling,0.421875,0.021875,0.825,1
-hYRFCQdbLg_000030,playing steelpan,0.1625,0.58125,0.428125,0.89375
hNL5kuYOnok_000119,car engine starting,0.29375,0.0,0.95625,0.85625
SmzESvmFENY_000024,"fly, housefly buzzing",0.234375,0.16875,0.765625,0.7906249999999999
jBv48uOrgbs_000320,"rowboat, canoe, kayak rowing",0.053125,0.128125,0.36874999999999997,0.32499999999999996
H4rdJlSSt5Y_000030,playing banjo,0.0625,0.325,0.565625,0.8125
lI3P985JB7k_000149,playing double bass,0.26875,0,0.60625,0.678125
4BUKAcdGfaI_000009,tap dancing,0.096875,0.80625,0.2,0.915625
vS5cYNOFeBs_000036,chicken clucking,0.41875,0.234375,0.6375,0.80625
tf7iVpC0nrU_000337,people eating noodle,0.225,0.0,0.725,0.35625
CdSt0vG0uk0_000320,people crowd,0.003125,0.228125,0.99375,0.9968750000000001
lcGYtyHeKR4_000055,wood thrush calling,0.346875,0.06875,0.875,0.859375
59iKy1LlNpo_000031,playing erhu,0.525,0.546875,0.7718750000000001,0.753125
EFSxZd_eGjM_000017,dog whimpering,0.46875,0.259375,0.865625,0.765625
UhEQ1E8XPp4_000017,chicken clucking,0.28125,0.10625,0.815625,0.903125
aAnCOKxPgaA_000140,machine gun shooting,0.215625,0.290625,0.6937500000000001,0.684375
8J4YSr55IbY_000009,people babbling,0.30625,0.059375,0.61875,0.525
1D6UsaTflJ8_000060,bird wings flapping,0.003125,0.51875,0.603125,0.99375
qMKO8bQpzMg_000090,playing piano,0.2625,0.3125,0.9593750000000001,0.628125
_547JTmvb9g_000030,people sniggering,0.190625,0.034375,0.7437499999999999,0.765625
RrlgSfQrqQc_000020,"subway, metro, underground",0.196875,0,0.990625,0.996875
Ubd5GQAZMEo_000373,slot machine,0.071875,0.06875,0.9187500000000001,0.8375
K2pP4vbDrBw_000108,playing congas,0.1375,0.465625,0.7093750000000001,0.753125
IdkAQNGihZU_000151,civil defense siren,0.359375,0.68125,0.50625,0.903125
p6EUe5qs7aw_000668,playing congas,0.34375,0.303125,0.878125,0.675
MQtUV_cFcm8_000020,typing on computer keyboard,0.003125,0.296875,0.984375,0.99375
18r-Vtspi8g_000030,splashing water,0.21875,0.259375,0.825,0.675
Ncdv7wCGgYE_000030,vacuum cleaner cleaning floors,0.3125,0.13125,0.66875,0.340625
